age,monthly_usage,account_duration,payment_history,customer_support_calls,product_tier
53.0,52.56271178687888,108.0,1.0,8.0,1.0
21.0,61.13159262575286,85.0,2.0,5.0,3.0
41.0,39.1040576349986,68.0,0.0,9.0,3.0
68.0,33.80238014238352,114.0,2.0,9.0,1.0
33.0,48.65834100225589,71.0,1.0,1.0,3.0
34.0,73.25462989214249,98.0,2.0,4.0,1.0
20.0,35.22641763320114,98.0,1.0,8.0,3.0
56.0,43.44763755319218,109.0,0.0,6.0,1.0
54.0,32.138744436247066,36.0,2.0,2.0,1.0
20.0,38.70031823338465,101.0,0.0,1.0,1.0
61.0,48.04170795644264,30.0,0.0,7.0,3.0
68.0,47.7847621531775,90.0,2.0,7.0,1.0
58.0,8.708088151862455,12.0,2.0,0.0,1.0
52.0,46.53612023867338,75.0,2.0,1.0,2.0
20.0,76.47170304713325,29.0,0.0,4.0,2.0
33.0,52.13629424703153,3.0,2.0,4.0,1.0
37.0,46.32955895007005,62.0,1.0,6.0,1.0
62.0,41.473442742590436,11.0,1.0,4.0,3.0
23.0,36.142930510376445,73.0,1.0,8.0,3.0
50.0,51.60354405028289,90.0,1.0,0.0,1.0
60.0,56.774151294735745,118.0,0.0,4.0,3.0
67.0,76.0815748177668,59.0,0.0,2.0,3.0
44.0,38.87672248486592,72.0,0.0,9.0,1.0
47.0,69.45089734146842,85.0,1.0,5.0,3.0
52.0,68.87323902272722,72.0,0.0,0.0,2.0
35.0,43.931077135032794,42.0,0.0,1.0,3.0
47.0,39.04231238894505,6.0,1.0,8.0,3.0
60.0,28.470471832281344,55.0,2.0,8.0,1.0
43.0,50.490398411717344,82.0,0.0,1.0,3.0
32.0,45.68729346435612,6.0,0.0,3.0,2.0
49.0,66.07472755148882,21.0,2.0,9.0,1.0
52.0,55.29496669247366,44.0,0.0,2.0,2.0
29.0,20.270400469547276,112.0,1.0,7.0,3.0
38.0,49.035168350575184,117.0,2.0,0.0,1.0
29.0,54.59934557520931,48.0,0.0,8.0,1.0
66.0,46.54281348423073,87.0,0.0,3.0,1.0
18.0,63.35978402673251,36.0,0.0,7.0,2.0
28.0,41.5336417025501,82.0,0.0,7.0,1.0
42.0,65.56105219866691,91.0,1.0,5.0,3.0
64.0,41.680378799407706,45.0,2.0,9.0,1.0
26.0,45.04715730412058,3.0,1.0,8.0,1.0
56.0,79.22352493000636,59.0,1.0,7.0,3.0
60.0,30.23020118954507,12.0,0.0,2.0,1.0
44.0,51.40728381710872,84.0,0.0,5.0,1.0
46.0,55.22089332989678,19.0,0.0,1.0,2.0
67.0,40.75595493372203,23.0,2.0,0.0,3.0
44.0,57.03429616248502,5.0,1.0,4.0,3.0
45.0,61.04634905661531,51.0,1.0,6.0,1.0
56.0,54.19073169784,19.0,1.0,5.0,2.0
35.0,52.92823265023655,12.0,2.0,3.0,2.0
32.0,57.84737766943209,92.0,0.0,3.0,2.0
33.0,38.712785214583825,57.0,0.0,8.0,2.0
64.0,40.535164372385125,37.0,2.0,2.0,2.0
40.0,56.938857840154306,34.0,2.0,1.0,3.0
47.0,44.46658277602016,80.0,0.0,5.0,1.0
53.0,49.24379937872652,63.0,1.0,0.0,3.0
52.0,12.144005315678541,117.0,0.0,1.0,3.0
45.0,60.06598099531027,4.0,2.0,3.0,3.0
63.0,69.87925622372646,54.0,2.0,8.0,2.0
20.0,59.18158673213867,111.0,0.0,3.0,2.0
33.0,61.486090616458014,106.0,1.0,9.0,3.0
32.0,63.881996231662576,54.0,2.0,2.0,3.0
36.0,47.2298148715971,6.0,2.0,0.0,1.0
27.0,36.641793822624024,7.0,2.0,7.0,2.0
66.0,57.81150892069002,34.0,0.0,3.0,1.0
21.0,65.99512139516825,68.0,0.0,1.0,1.0
39.0,33.7426409708645,15.0,2.0,6.0,2.0
35.0,60.777430255840095,13.0,0.0,0.0,1.0
39.0,54.32293503767918,73.0,1.0,2.0,2.0
59.0,48.34085946422031,37.0,0.0,9.0,1.0
33.0,46.0458093187048,81.0,2.0,4.0,1.0
20.0,54.09399465633175,38.0,1.0,6.0,2.0
61.0,40.358663111591284,78.0,0.0,2.0,3.0
68.0,95.39271976189895,101.0,2.0,3.0,3.0
52.0,30.07334261472157,31.0,2.0,4.0,3.0
58.0,11.796287094019128,66.0,1.0,9.0,3.0
56.0,54.373432320501735,110.0,0.0,1.0,2.0
33.0,51.337715952815465,83.0,0.0,8.0,1.0
38.0,58.006360189784026,83.0,0.0,6.0,2.0
38.0,7.155820335858088,60.0,0.0,1.0,2.0
18.0,22.49814887731761,119.0,1.0,5.0,2.0
47.0,43.32176298126613,13.0,2.0,6.0,1.0
64.0,63.17849613918226,21.0,2.0,9.0,3.0
51.0,22.751602370786838,95.0,2.0,3.0,2.0
65.0,56.72893273004527,44.0,0.0,3.0,2.0
56.0,46.31347503852514,28.0,0.0,7.0,1.0
63.0,52.38254643153437,57.0,0.0,1.0,1.0
40.0,49.6045100925937,1.0,0.0,1.0,2.0
51.0,49.73206507404034,99.0,2.0,1.0,1.0
47.0,49.664794801304836,10.0,2.0,1.0,2.0
67.0,66.56529194370853,8.0,1.0,6.0,2.0
50.0,50.521314934723684,77.0,1.0,3.0,2.0
33.0,65.2624348449322,63.0,0.0,4.0,1.0
58.0,43.39483454837728,83.0,1.0,7.0,3.0
47.0,66.76814765667925,67.0,2.0,6.0,2.0
20.0,46.45878118115553,67.0,2.0,7.0,2.0
62.0,46.63491140724199,27.0,2.0,4.0,2.0
19.0,23.354339308929294,18.0,2.0,7.0,2.0
43.0,36.45870021025513,35.0,0.0,0.0,2.0
35.0,39.478535440800286,44.0,0.0,4.0,3.0
19.0,22.86429054458037,98.0,1.0,9.0,2.0
57.0,37.054723335019055,94.0,0.0,1.0,1.0
20.0,60.304209411314375,8.0,1.0,4.0,3.0
34.0,61.94814897104167,85.0,2.0,1.0,2.0
41.0,24.721817351954748,46.0,1.0,5.0,3.0
19.0,74.93765933711711,83.0,0.0,8.0,2.0
23.0,62.585755829657806,43.0,0.0,1.0,3.0
57.0,81.2044346472824,112.0,2.0,9.0,2.0
43.0,66.59757972983323,46.0,0.0,1.0,1.0
66.0,78.37937356624012,40.0,2.0,9.0,2.0
23.0,56.28071585769656,94.0,0.0,2.0,3.0
29.0,38.35392397147338,56.0,2.0,9.0,1.0
38.0,53.91959674176266,27.0,1.0,4.0,3.0
33.0,16.428899416541,20.0,1.0,9.0,3.0
23.0,47.586673695226146,78.0,2.0,8.0,2.0
51.0,49.321712983757976,57.0,1.0,2.0,1.0
20.0,64.48179218652496,12.0,0.0,8.0,2.0
58.0,53.10602163779383,113.0,2.0,8.0,3.0
36.0,43.38060110718654,23.0,1.0,8.0,1.0
46.0,29.034753071555997,12.0,1.0,3.0,2.0
49.0,38.71243643881715,117.0,0.0,9.0,3.0
27.0,46.640270607381325,108.0,1.0,5.0,1.0
44.0,39.44621199121411,44.0,1.0,1.0,2.0
46.0,10.666522189676598,39.0,2.0,0.0,1.0
30.0,49.82489674000976,42.0,0.0,1.0,1.0
37.0,43.00837936357524,94.0,1.0,3.0,2.0
45.0,42.727502194757854,48.0,2.0,6.0,3.0
44.0,52.46187600893839,91.0,1.0,1.0,2.0
30.0,43.161091821872,88.0,2.0,9.0,2.0
42.0,66.16046439973479,67.0,0.0,0.0,1.0
46.0,38.93828459965586,94.0,0.0,2.0,2.0
69.0,37.66596181516431,35.0,0.0,6.0,1.0
32.0,38.62874497801057,97.0,1.0,2.0,3.0
62.0,52.65549234140529,37.0,1.0,1.0,1.0
62.0,52.426506119361086,40.0,2.0,0.0,2.0
47.0,41.603152337555606,113.0,0.0,2.0,2.0
55.0,49.80367179067815,16.0,0.0,6.0,2.0
49.0,55.70931622575359,48.0,2.0,2.0,3.0
67.0,58.98877643097846,18.0,2.0,4.0,2.0
24.0,48.25697497675837,18.0,1.0,5.0,2.0
52.0,38.17299003366223,14.0,0.0,4.0,1.0
50.0,38.193481937273404,96.0,1.0,0.0,2.0
29.0,53.94359691510803,76.0,2.0,4.0,1.0
40.0,60.87321736670981,42.0,0.0,2.0,3.0
22.0,52.26104924685551,2.0,2.0,7.0,2.0
60.0,44.20087446260742,53.0,2.0,4.0,3.0
61.0,41.45368600305146,90.0,0.0,7.0,2.0
48.0,62.0996690293527,87.0,1.0,8.0,2.0
33.0,31.587489728319518,60.0,2.0,1.0,2.0
50.0,42.86778237216403,35.0,2.0,3.0,1.0
67.0,71.59970620614878,64.0,2.0,9.0,1.0
18.0,67.54159711950749,33.0,1.0,0.0,1.0
39.0,53.00278098849505,41.0,1.0,9.0,2.0
45.0,42.709293786436916,63.0,1.0,8.0,2.0
22.0,46.200805058766456,89.0,0.0,9.0,2.0
21.0,51.29499780190538,4.0,1.0,7.0,1.0
18.0,81.6162261307477,21.0,2.0,1.0,1.0
32.0,65.36437524077974,112.0,2.0,5.0,3.0
54.0,63.379846095898685,4.0,0.0,4.0,1.0
56.0,47.67140153872155,95.0,1.0,4.0,3.0
66.0,42.55545483635387,56.0,0.0,2.0,3.0
69.0,47.04794707435252,113.0,2.0,0.0,1.0
55.0,64.93356239167932,79.0,1.0,5.0,2.0
62.0,74.39052716027982,4.0,0.0,5.0,1.0
41.0,37.202556901211395,4.0,1.0,4.0,3.0
40.0,15.548746820886507,108.0,1.0,8.0,2.0
64.0,46.23891673473907,3.0,2.0,9.0,1.0
24.0,65.91512703816635,116.0,2.0,8.0,2.0
48.0,41.44082706214396,55.0,2.0,9.0,3.0
24.0,56.79001657867867,69.0,0.0,0.0,1.0
30.0,33.127696803509586,83.0,0.0,6.0,2.0
21.0,45.58827371035205,102.0,0.0,5.0,3.0
35.0,38.17020245754915,32.0,1.0,2.0,1.0
57.0,47.70825193995199,58.0,1.0,3.0,1.0
36.0,53.04540548700796,73.0,2.0,3.0,2.0
33.0,60.36420985771056,67.0,1.0,3.0,2.0
69.0,43.70866895038063,34.0,1.0,6.0,2.0
35.0,32.95291541349423,63.0,2.0,3.0,1.0
33.0,27.190801983526267,89.0,0.0,9.0,2.0
65.0,66.2370028414978,117.0,2.0,5.0,2.0
48.0,37.77540121638525,10.0,1.0,0.0,2.0
42.0,57.73455785042484,32.0,2.0,7.0,1.0
19.0,26.124013967530885,5.0,1.0,3.0,1.0
63.0,73.54902534270796,29.0,2.0,2.0,3.0
68.0,91.75585862157187,7.0,1.0,8.0,1.0
45.0,54.94174945272763,15.0,1.0,1.0,1.0
33.0,45.65905541720489,2.0,2.0,7.0,2.0
53.0,71.58181987002227,10.0,1.0,5.0,2.0
62.0,42.55896893813423,11.0,1.0,5.0,1.0
57.0,50.755612651096165,53.0,1.0,9.0,1.0
52.0,8.50717793329553,56.0,2.0,5.0,2.0
41.0,48.84410648669935,40.0,0.0,1.0,2.0
52.0,67.34858927777388,58.0,0.0,6.0,2.0
47.0,43.09500929195266,119.0,2.0,7.0,3.0
54.0,43.33837079571372,85.0,2.0,7.0,2.0
28.0,43.45391112076125,76.0,0.0,9.0,3.0
62.0,79.44195670597587,68.0,2.0,6.0,1.0
51.0,53.41041230893377,92.0,1.0,6.0,2.0
55.0,50.58277747538786,93.0,2.0,4.0,3.0
56.0,43.92871016271372,77.0,0.0,3.0,2.0
41.0,65.42319216250073,114.0,1.0,3.0,2.0
46.0,37.91387545505787,82.0,0.0,1.0,1.0
21.0,68.8663026623903,27.0,0.0,3.0,3.0
58.0,48.242096659922225,3.0,1.0,6.0,3.0
67.0,67.57105721791224,99.0,0.0,1.0,2.0
47.0,44.4656103023286,39.0,0.0,6.0,1.0
31.0,62.27424216143291,22.0,0.0,8.0,1.0
41.0,58.09566056469707,81.0,0.0,9.0,1.0
55.0,49.1038709602006,92.0,2.0,2.0,2.0
69.0,70.53224128165047,61.0,0.0,7.0,1.0
51.0,69.43867666627227,38.0,2.0,4.0,1.0
53.0,40.32932921277708,16.0,0.0,9.0,1.0
32.0,39.24577030080536,69.0,0.0,9.0,3.0
52.0,46.37313821882957,86.0,2.0,9.0,1.0
46.0,45.53329490664978,17.0,1.0,3.0,1.0
53.0,65.59168992200115,61.0,1.0,7.0,2.0
21.0,55.3791050862976,75.0,1.0,9.0,3.0
32.0,36.508021844254586,86.0,0.0,0.0,1.0
28.0,37.20439471173992,44.0,1.0,6.0,1.0
66.0,51.69126287567362,44.0,0.0,8.0,3.0
32.0,62.99329206891192,100.0,0.0,6.0,3.0
38.0,73.47286387353154,41.0,1.0,8.0,1.0
52.0,52.57578194207851,110.0,2.0,6.0,3.0
40.0,48.13603086666421,108.0,2.0,1.0,1.0
27.0,46.64252584826273,106.0,2.0,4.0,3.0
21.0,39.06952305069964,104.0,2.0,3.0,1.0
62.0,48.832949493445376,55.0,1.0,9.0,3.0
42.0,42.69578288745393,3.0,1.0,7.0,1.0
19.0,43.869638087895154,91.0,1.0,9.0,3.0
55.0,58.92066264877235,109.0,1.0,8.0,3.0
36.0,28.404646226460045,112.0,2.0,8.0,1.0
41.0,21.254358463267877,13.0,0.0,2.0,2.0
25.0,35.73041477517049,77.0,1.0,2.0,3.0
23.0,61.87412363171401,51.0,1.0,4.0,1.0
37.0,55.252124123462366,54.0,2.0,1.0,2.0
31.0,64.11100940538095,94.0,2.0,3.0,2.0
57.0,25.246411717872164,18.0,1.0,2.0,1.0
23.0,57.68446322338173,40.0,0.0,5.0,3.0
29.0,28.43028922760739,97.0,1.0,0.0,1.0
58.0,33.78093944193766,81.0,2.0,4.0,3.0
24.0,30.54355597694726,105.0,2.0,3.0,2.0
62.0,33.057048396022296,10.0,2.0,0.0,3.0
47.0,89.63188977818612,41.0,2.0,3.0,1.0
33.0,57.96137041070202,44.0,2.0,6.0,1.0
25.0,22.27912141861982,88.0,2.0,2.0,2.0
31.0,26.419281400680138,106.0,1.0,4.0,1.0
65.0,51.21030704496228,93.0,0.0,7.0,3.0
37.0,52.52231782297224,8.0,0.0,2.0,1.0
45.0,40.46011932741942,36.0,2.0,2.0,1.0
23.0,75.33636185616606,56.0,1.0,7.0,1.0
47.0,36.64952768706286,14.0,1.0,2.0,3.0
21.0,63.9376606531233,29.0,2.0,1.0,3.0
53.0,62.19357321020258,7.0,2.0,1.0,2.0
20.0,86.04863508331084,89.0,2.0,7.0,3.0
27.0,86.6897102848205,42.0,1.0,5.0,1.0
55.0,60.41040736966638,30.0,1.0,9.0,1.0
44.0,50.54170135124415,92.0,0.0,2.0,3.0
35.0,55.35957458973881,74.0,0.0,9.0,3.0
62.0,59.21922763116981,111.0,0.0,9.0,2.0
28.0,22.100603285687413,47.0,0.0,0.0,3.0
53.0,27.52754995503984,34.0,0.0,5.0,2.0
57.0,64.62177980117652,62.0,2.0,8.0,2.0
52.0,70.4985287399941,16.0,1.0,5.0,3.0
61.0,72.31015300966135,74.0,0.0,0.0,2.0
30.0,46.80597027465015,29.0,2.0,5.0,2.0
40.0,54.91127115381595,15.0,1.0,8.0,1.0
60.0,43.125765358658064,92.0,0.0,5.0,1.0
26.0,77.58842793353661,51.0,2.0,2.0,1.0
21.0,44.173367888421325,56.0,0.0,1.0,3.0
60.0,38.26908620247507,88.0,0.0,7.0,1.0
57.0,47.604944630608635,42.0,1.0,1.0,2.0
67.0,44.130942402695744,20.0,2.0,6.0,1.0
48.0,48.92270207259984,47.0,1.0,2.0,1.0
20.0,63.5331485178004,64.0,0.0,4.0,3.0
53.0,51.9060681534064,117.0,0.0,2.0,3.0
34.0,41.123443469421574,93.0,0.0,2.0,3.0
33.0,40.19679075849233,2.0,1.0,6.0,3.0
56.0,41.9585940657604,110.0,0.0,6.0,1.0
19.0,20.831516139392036,32.0,2.0,6.0,2.0
22.0,63.55962899800743,111.0,0.0,3.0,2.0
50.0,59.25646367243104,54.0,1.0,7.0,1.0
30.0,73.36949331492926,42.0,0.0,8.0,2.0
29.0,55.710694401831304,30.0,2.0,0.0,2.0
36.0,27.402545640655475,9.0,2.0,6.0,1.0
39.0,52.278921167623395,19.0,1.0,7.0,3.0
57.0,52.76604449033513,6.0,0.0,1.0,1.0
25.0,61.126732199702325,72.0,1.0,5.0,3.0
61.0,76.96830348578158,98.0,2.0,4.0,2.0
21.0,31.47498462990785,58.0,1.0,3.0,3.0
24.0,58.503318103065226,1.0,0.0,3.0,3.0
65.0,47.47499674352816,13.0,0.0,9.0,2.0
39.0,88.52954209182691,6.0,2.0,5.0,3.0
35.0,63.22950010226441,99.0,2.0,0.0,2.0
23.0,46.056864297339224,29.0,2.0,0.0,2.0
67.0,70.38968123377965,66.0,2.0,3.0,1.0
21.0,46.314371355456665,74.0,2.0,2.0,1.0
58.0,60.20375217701233,31.0,0.0,4.0,1.0
62.0,44.208738663008546,72.0,0.0,9.0,2.0
68.0,51.119724848154064,41.0,0.0,9.0,3.0
29.0,69.10242701709296,39.0,1.0,4.0,3.0
65.0,44.49768998108679,57.0,1.0,0.0,1.0
54.0,4.468481469061061,28.0,2.0,4.0,1.0
19.0,38.65958452978958,31.0,0.0,5.0,1.0
20.0,72.24716564520871,13.0,2.0,3.0,2.0
62.0,73.77777915354733,71.0,0.0,9.0,2.0
38.0,39.2567332628726,51.0,0.0,1.0,1.0
56.0,26.09503037134272,65.0,0.0,9.0,2.0
30.0,42.987978220820516,45.0,0.0,8.0,1.0
65.0,64.49205919132777,113.0,0.0,8.0,3.0
31.0,46.712523591856616,108.0,0.0,8.0,2.0
47.0,20.153137307408567,53.0,0.0,8.0,2.0
35.0,58.508828024036596,57.0,1.0,9.0,2.0
30.0,65.48246296726533,26.0,1.0,6.0,2.0
31.0,73.74354512039295,110.0,2.0,1.0,3.0
58.0,19.075683557561316,16.0,0.0,6.0,3.0
57.0,67.17410487549103,12.0,2.0,0.0,2.0
42.0,52.794681330488544,118.0,1.0,5.0,3.0
54.0,40.097332826327055,16.0,0.0,5.0,1.0
44.0,25.28508015127833,98.0,1.0,4.0,3.0
40.0,22.171139041036227,54.0,1.0,6.0,1.0
24.0,38.47727327237232,91.0,2.0,2.0,2.0
65.0,37.771895249630035,52.0,0.0,6.0,1.0
27.0,48.40562441428716,89.0,2.0,5.0,1.0
42.0,72.21064906291383,83.0,0.0,2.0,3.0
52.0,48.9447562041446,71.0,0.0,5.0,2.0
41.0,26.868343672443302,76.0,0.0,0.0,3.0
66.0,34.72368738436835,110.0,1.0,1.0,3.0
59.0,55.02678184189501,24.0,1.0,9.0,2.0
28.0,38.71280932439372,114.0,2.0,3.0,2.0
37.0,48.25348142030843,58.0,2.0,4.0,3.0
27.0,67.30155591442994,39.0,2.0,2.0,3.0
67.0,59.745602700212174,69.0,1.0,3.0,1.0
38.0,41.76835495477675,1.0,1.0,1.0,1.0
45.0,35.27531493027672,71.0,0.0,7.0,3.0
45.0,79.5401831906231,112.0,0.0,4.0,3.0
44.0,39.49332689423155,90.0,2.0,0.0,3.0
50.0,85.87017440958802,88.0,0.0,3.0,3.0
21.0,74.28913472251298,61.0,0.0,9.0,3.0
52.0,48.65520758152048,48.0,1.0,1.0,2.0
37.0,31.702258824417825,62.0,1.0,8.0,3.0
23.0,50.57725391761035,81.0,1.0,4.0,3.0
23.0,69.75655286606704,4.0,2.0,5.0,1.0
34.0,44.30020243334037,80.0,1.0,8.0,2.0
36.0,30.23839062689122,100.0,2.0,8.0,1.0
66.0,41.61473058810142,69.0,0.0,2.0,3.0
34.0,55.85368405139336,69.0,0.0,8.0,3.0
66.0,57.06769322364002,52.0,0.0,3.0,3.0
20.0,51.22216319193431,107.0,0.0,0.0,3.0
63.0,43.007668135002,46.0,1.0,7.0,3.0
51.0,48.16598507682533,17.0,0.0,1.0,2.0
21.0,43.09685389328138,105.0,1.0,9.0,2.0
40.0,52.028799997918654,85.0,0.0,3.0,2.0
35.0,53.9408431403288,30.0,0.0,2.0,2.0
51.0,46.3432052384928,49.0,1.0,8.0,2.0
46.0,37.36358948126621,51.0,2.0,4.0,1.0
61.0,68.76526828390814,33.0,1.0,1.0,1.0
32.0,54.47017372757263,109.0,2.0,3.0,2.0
62.0,60.747374033048104,87.0,1.0,4.0,3.0
28.0,38.86912055690605,58.0,2.0,5.0,3.0
56.0,48.65260447550222,106.0,2.0,7.0,3.0
26.0,38.55429423312847,93.0,1.0,8.0,2.0
64.0,71.21544709306988,106.0,2.0,8.0,2.0
52.0,33.761383491385175,39.0,1.0,0.0,3.0
27.0,34.87777000998034,102.0,2.0,0.0,1.0
57.0,51.018956501390214,71.0,0.0,2.0,1.0
55.0,32.49376803333308,37.0,0.0,7.0,1.0
46.0,71.18679525359717,71.0,0.0,4.0,1.0
63.0,28.852062833339716,15.0,1.0,9.0,3.0
23.0,46.43485724234482,61.0,2.0,5.0,1.0
36.0,43.74285477653547,93.0,0.0,7.0,2.0
43.0,54.51074991203647,10.0,1.0,3.0,2.0
26.0,37.96604889524467,20.0,1.0,8.0,2.0
58.0,53.86343524829922,109.0,2.0,9.0,1.0
69.0,37.085399993357285,9.0,1.0,3.0,2.0
65.0,34.85982448679434,70.0,1.0,9.0,2.0
62.0,46.6095940382357,20.0,2.0,9.0,2.0
30.0,48.432537827048314,64.0,0.0,4.0,2.0
43.0,45.789626335342476,85.0,2.0,5.0,3.0
61.0,44.184914875071485,7.0,0.0,5.0,1.0
37.0,70.46775573008878,102.0,0.0,7.0,1.0
19.0,54.52572727619334,64.0,0.0,8.0,1.0
21.0,53.66283869777791,48.0,0.0,0.0,3.0
24.0,66.10924481756211,98.0,1.0,2.0,1.0
36.0,29.59718561906932,47.0,0.0,6.0,3.0
52.0,81.18107345023617,64.0,1.0,2.0,2.0
28.0,24.813333111584747,67.0,2.0,4.0,3.0
36.0,68.4712443416497,45.0,0.0,3.0,1.0
49.0,24.804121045605307,17.0,0.0,4.0,3.0
31.0,49.032646835435465,51.0,0.0,2.0,3.0
66.0,40.72696338371622,43.0,0.0,2.0,2.0
22.0,72.90936295364362,66.0,0.0,9.0,3.0
42.0,61.56542833763185,106.0,2.0,7.0,3.0
31.0,45.69125985924762,76.0,0.0,2.0,3.0
56.0,57.97464539678969,13.0,2.0,7.0,3.0
29.0,54.22741426799347,102.0,2.0,4.0,1.0
66.0,60.52598222199601,100.0,2.0,0.0,2.0
37.0,47.04959944304053,76.0,1.0,1.0,3.0
35.0,39.586827717112314,27.0,1.0,6.0,2.0
18.0,17.431101705003954,90.0,0.0,0.0,2.0
60.0,44.83250580811989,47.0,2.0,1.0,1.0
21.0,52.01612476674805,115.0,2.0,0.0,3.0
29.0,34.98943286230448,40.0,0.0,9.0,3.0
43.0,48.86605986473596,69.0,0.0,6.0,1.0
49.0,66.7111604877618,32.0,2.0,1.0,1.0
54.0,51.33801605657227,100.0,1.0,9.0,1.0
32.0,38.92146895220356,45.0,2.0,2.0,2.0
69.0,63.84786030293607,102.0,0.0,6.0,3.0
52.0,53.28837825620499,116.0,2.0,0.0,3.0
43.0,52.85684047424227,80.0,0.0,3.0,3.0
32.0,43.56843953604658,74.0,1.0,6.0,1.0
25.0,31.098133517821946,37.0,2.0,1.0,2.0
45.0,53.65017440678046,15.0,0.0,3.0,2.0
47.0,55.514370932436634,75.0,2.0,8.0,1.0
60.0,39.24520160548532,116.0,1.0,6.0,3.0
61.0,52.338729579814746,9.0,2.0,2.0,3.0
20.0,64.02164138922717,82.0,0.0,2.0,2.0
23.0,34.7562331287664,97.0,0.0,3.0,2.0
48.0,56.33373832489648,55.0,2.0,3.0,3.0
43.0,48.499313965834,9.0,2.0,7.0,1.0
25.0,64.39814207921883,64.0,0.0,5.0,1.0
56.0,66.15824044931082,41.0,0.0,5.0,2.0
46.0,50.92472839386989,15.0,2.0,7.0,1.0
34.0,49.961576932799794,36.0,1.0,7.0,1.0
33.0,46.644253183950745,36.0,0.0,7.0,3.0
66.0,34.12460376404956,65.0,1.0,0.0,3.0
62.0,55.90704415043761,28.0,1.0,7.0,1.0
21.0,50.91700473163592,33.0,1.0,4.0,2.0
27.0,38.66808772199763,65.0,0.0,2.0,3.0
33.0,20.50288616735203,54.0,1.0,6.0,3.0
36.0,58.25905271981283,6.0,2.0,1.0,3.0
56.0,44.65866571559054,75.0,2.0,9.0,2.0
67.0,60.2637849348862,48.0,2.0,9.0,3.0
30.0,29.546530073599094,91.0,0.0,5.0,3.0
21.0,51.075897285918366,69.0,1.0,3.0,1.0
49.0,49.52384372049442,74.0,2.0,0.0,2.0
35.0,46.85335492006701,28.0,1.0,5.0,1.0
33.0,73.70678364056366,16.0,0.0,2.0,1.0
42.0,52.413705611501406,107.0,2.0,3.0,1.0
67.0,24.03690202078875,26.0,0.0,3.0,1.0
33.0,43.98901769375328,50.0,1.0,7.0,1.0
39.0,25.798465387206953,54.0,1.0,6.0,1.0
41.0,71.23030552699146,92.0,0.0,8.0,3.0
45.0,53.69418851583051,78.0,1.0,6.0,2.0
40.0,47.60013608766011,13.0,1.0,8.0,1.0
38.0,28.83978289515967,65.0,1.0,0.0,2.0
26.0,52.592074235238535,35.0,1.0,3.0,2.0
19.0,65.73447976278064,79.0,0.0,0.0,3.0
55.0,58.872977767865386,29.0,0.0,5.0,2.0
45.0,58.28275742999654,31.0,1.0,1.0,2.0
43.0,71.51324172193496,12.0,1.0,9.0,2.0
44.0,72.92601495609475,69.0,0.0,8.0,2.0
42.0,51.62209688390043,112.0,2.0,3.0,3.0
38.0,58.8279537015568,110.0,2.0,3.0,3.0
55.0,75.70463425819683,32.0,1.0,5.0,1.0
42.0,34.93585188346974,10.0,1.0,4.0,2.0
55.0,57.16991928569086,5.0,2.0,5.0,2.0
63.0,34.668535535977064,27.0,2.0,8.0,3.0
28.0,44.39436654347164,39.0,0.0,5.0,3.0
45.0,70.07133174836565,21.0,1.0,5.0,3.0
66.0,37.34256973937337,16.0,0.0,3.0,2.0
53.0,66.35666763538853,29.0,1.0,6.0,3.0
21.0,40.89063368431854,79.0,1.0,3.0,2.0
36.0,66.49040054962502,102.0,0.0,4.0,3.0
41.0,71.95004782969856,71.0,1.0,3.0,2.0
39.0,36.403360227975014,82.0,2.0,8.0,1.0
65.0,59.56912884929934,115.0,2.0,5.0,3.0
42.0,66.64290909036924,83.0,0.0,9.0,1.0
25.0,43.510682002138445,81.0,2.0,5.0,3.0
68.0,58.5304339818004,14.0,1.0,4.0,3.0
37.0,32.06909660940643,41.0,0.0,8.0,2.0
18.0,82.87208422038552,112.0,2.0,4.0,1.0
21.0,38.825533490100796,74.0,0.0,7.0,2.0
29.0,45.672183799461564,89.0,0.0,5.0,2.0
42.0,48.00408687112336,41.0,1.0,5.0,2.0
38.0,51.2252699847395,44.0,1.0,2.0,2.0
36.0,56.718787128277846,73.0,0.0,8.0,3.0
51.0,56.473884483722784,16.0,2.0,9.0,2.0
23.0,33.35062838027501,112.0,2.0,2.0,3.0
69.0,31.26840669557345,24.0,0.0,8.0,3.0
52.0,75.47488357103427,21.0,0.0,1.0,2.0
20.0,67.3668860543622,59.0,2.0,7.0,3.0
50.0,30.46484527950089,119.0,1.0,6.0,1.0
26.0,55.94108384621677,98.0,0.0,2.0,1.0
24.0,62.188927800111585,39.0,1.0,6.0,1.0
58.0,80.95074524179594,116.0,1.0,7.0,1.0
44.0,42.87726097721979,71.0,1.0,3.0,3.0
18.0,65.32377040135883,7.0,0.0,8.0,3.0
57.0,60.90028311882181,28.0,2.0,7.0,1.0
35.0,39.67384308363289,51.0,1.0,9.0,1.0
52.0,44.83240972173127,35.0,1.0,1.0,1.0
34.0,38.73051440971271,58.0,2.0,5.0,1.0
56.0,55.40937545521321,10.0,2.0,0.0,3.0
28.0,26.81912664200058,38.0,1.0,0.0,1.0
54.0,46.730265228781725,32.0,1.0,9.0,1.0
62.0,44.637839407190434,62.0,0.0,0.0,2.0
28.0,19.346382743225085,98.0,0.0,6.0,2.0
20.0,54.627493919818036,88.0,2.0,6.0,3.0
30.0,60.1611095138371,116.0,1.0,0.0,1.0
69.0,28.26078990289582,50.0,2.0,4.0,1.0
