age,monthly_usage,account_duration,payment_history,customer_support_calls,product_tier,churn
41.0,43.10208588517713,18.0,2.0,2.0,3.0,0
34.0,42.24091699471917,100.0,2.0,5.0,1.0,0
49.0,42.497359562600614,36.0,0.0,5.0,2.0,0
33.0,35.16965421729613,76.0,0.0,2.0,3.0,0
33.0,37.49293081419038,50.0,1.0,3.0,1.0,0
63.0,35.42129480404463,61.0,0.0,6.0,2.0,1
56.0,58.60115740842852,40.0,1.0,5.0,1.0,0
48.0,54.591538556870184,3.0,0.0,1.0,2.0,1
60.0,50.407007722727556,82.0,0.0,8.0,1.0,0
41.0,79.1339781628988,7.0,2.0,5.0,2.0,0
18.0,36.1145703508336,31.0,1.0,1.0,1.0,0
28.0,66.78165222879944,65.0,2.0,6.0,1.0,0
38.0,46.09954738268343,95.0,2.0,9.0,1.0,0
21.0,52.35747027410397,64.0,0.0,9.0,1.0,0
24.0,60.067043471911745,118.0,0.0,3.0,3.0,1
43.0,42.836951934620814,77.0,1.0,0.0,3.0,0
64.0,34.149532427395755,93.0,1.0,9.0,3.0,0
67.0,36.62336253462492,3.0,0.0,8.0,3.0,0
29.0,18.40574274449651,93.0,1.0,9.0,1.0,1
48.0,59.10194235981928,35.0,0.0,7.0,3.0,0
34.0,58.74109439990178,15.0,0.0,4.0,3.0,0
50.0,73.75475834138575,21.0,0.0,2.0,1.0,1
28.0,56.223933636030644,62.0,1.0,3.0,3.0,1
45.0,59.82837121139541,83.0,2.0,2.0,3.0,0
49.0,48.776804661959645,28.0,1.0,9.0,2.0,0
18.0,56.973188312240666,4.0,2.0,7.0,3.0,0
64.0,66.3438940048988,109.0,1.0,4.0,2.0,1
45.0,52.72208325287962,13.0,2.0,7.0,3.0,0
59.0,42.181526632418745,79.0,2.0,0.0,1.0,0
24.0,46.69660648157718,51.0,1.0,8.0,3.0,0
19.0,61.27795404850253,48.0,1.0,9.0,1.0,0
59.0,42.63104890586254,39.0,2.0,2.0,3.0,0
41.0,63.33599489256728,96.0,0.0,0.0,3.0,0
21.0,78.62896807536048,67.0,2.0,2.0,1.0,0
61.0,63.52193202247709,94.0,2.0,1.0,1.0,1
36.0,61.207038548131194,58.0,0.0,6.0,1.0,1
43.0,55.214483915862566,84.0,2.0,9.0,1.0,1
28.0,38.3469577462673,2.0,0.0,3.0,2.0,1
57.0,36.98627050945382,114.0,0.0,6.0,2.0,0
67.0,36.83566414775764,25.0,1.0,2.0,1.0,0
60.0,58.32098103272837,11.0,2.0,5.0,2.0,0
28.0,44.15805669069395,1.0,2.0,6.0,3.0,0
62.0,49.565114121219494,48.0,0.0,6.0,3.0,0
20.0,56.27984645979297,113.0,2.0,4.0,3.0,0
29.0,37.39368067612146,48.0,0.0,5.0,2.0,1
20.0,42.4711430055801,10.0,2.0,2.0,2.0,0
59.0,54.84324202443855,81.0,2.0,3.0,3.0,0
44.0,45.63719196335995,30.0,0.0,5.0,1.0,0
66.0,47.03823452663607,35.0,0.0,2.0,3.0,1
19.0,34.510174755549144,114.0,2.0,6.0,2.0,1
66.0,47.241327239769,19.0,2.0,2.0,3.0,0
33.0,74.78254966801774,110.0,0.0,8.0,3.0,0
19.0,43.3047124219858,53.0,1.0,3.0,2.0,0
47.0,32.79483777433877,34.0,1.0,1.0,2.0,1
37.0,64.37204236417107,32.0,2.0,5.0,2.0,0
55.0,57.8503239776244,76.0,2.0,8.0,2.0,1
45.0,53.18927663776413,107.0,2.0,9.0,3.0,0
42.0,30.220370512512492,81.0,0.0,9.0,2.0,0
49.0,32.350794752028946,6.0,2.0,1.0,1.0,0
27.0,26.94021725304468,115.0,2.0,3.0,2.0,1
59.0,56.472972517256714,13.0,2.0,4.0,2.0,1
57.0,65.29803392752596,103.0,1.0,8.0,3.0,1
50.0,56.97901410158218,86.0,2.0,6.0,1.0,0
30.0,79.24853596574997,75.0,2.0,4.0,1.0,0
58.0,43.37144505251885,64.0,0.0,5.0,1.0,1
59.0,45.14495837997744,7.0,1.0,8.0,2.0,0
64.0,51.598428370923166,45.0,0.0,3.0,3.0,1
54.0,46.557523763850284,45.0,2.0,1.0,3.0,0
33.0,57.48066364774714,85.0,2.0,4.0,2.0,1
62.0,40.40568591591918,65.0,2.0,6.0,1.0,1
39.0,29.07913482586254,94.0,2.0,3.0,1.0,0
37.0,23.159891315126238,19.0,2.0,0.0,3.0,0
67.0,57.207689356480586,115.0,0.0,7.0,2.0,0
60.0,42.1113331908581,119.0,2.0,4.0,1.0,0
44.0,32.45688529323236,47.0,2.0,9.0,2.0,0
58.0,40.71411395001175,46.0,1.0,1.0,3.0,0
33.0,79.28797853893178,29.0,1.0,2.0,2.0,0
51.0,33.33659910745707,99.0,2.0,9.0,2.0,0
49.0,60.90787295524702,117.0,2.0,9.0,2.0,1
43.0,56.31640357173725,84.0,2.0,4.0,2.0,0
42.0,70.12149227019707,100.0,2.0,3.0,1.0,1
19.0,48.15360692578791,61.0,2.0,8.0,3.0,0
29.0,26.594834023539654,103.0,2.0,8.0,1.0,1
57.0,64.88817957171143,65.0,0.0,7.0,1.0,0
26.0,46.25266527330815,23.0,0.0,1.0,1.0,0
29.0,69.11694694717927,95.0,0.0,4.0,1.0,0
43.0,62.23953339967541,51.0,1.0,7.0,3.0,1
26.0,64.93804388570948,63.0,2.0,7.0,3.0,0
27.0,85.52722563988073,99.0,1.0,6.0,1.0,0
49.0,54.22997067343937,116.0,1.0,3.0,2.0,1
51.0,71.64282604716925,111.0,1.0,2.0,2.0,0
65.0,43.92731698955437,109.0,0.0,7.0,2.0,0
37.0,58.11067094998505,22.0,2.0,7.0,2.0,0
56.0,42.465939206422036,110.0,2.0,9.0,2.0,0
19.0,57.18859758586444,71.0,1.0,4.0,3.0,0
18.0,55.622082459101556,33.0,0.0,2.0,2.0,0
68.0,19.091501847408804,109.0,1.0,4.0,3.0,0
53.0,40.82408159514819,100.0,1.0,3.0,2.0,0
41.0,53.454735573085145,44.0,2.0,7.0,2.0,0
44.0,16.13910526683531,7.0,0.0,1.0,1.0,1
19.0,48.56233443942222,91.0,2.0,7.0,1.0,1
48.0,65.12705434759424,2.0,1.0,9.0,1.0,0
31.0,69.50369724838558,17.0,2.0,5.0,3.0,1
19.0,38.26332929482353,65.0,1.0,3.0,3.0,1
46.0,70.46609260321802,58.0,0.0,2.0,1.0,0
32.0,68.12174769754398,110.0,2.0,9.0,1.0,1
29.0,17.781639541417043,30.0,2.0,4.0,2.0,0
54.0,51.736878694764854,86.0,2.0,5.0,3.0,1
45.0,53.39643816817952,92.0,2.0,0.0,2.0,0
37.0,72.78192826839114,117.0,2.0,0.0,2.0,0
56.0,54.29577441387615,97.0,0.0,9.0,1.0,1
41.0,70.90596559412077,26.0,0.0,2.0,2.0,0
38.0,38.28827471904354,35.0,2.0,1.0,2.0,0
27.0,26.029261199017036,63.0,1.0,0.0,1.0,0
63.0,40.28242718566841,75.0,1.0,7.0,1.0,1
31.0,73.65482655020473,71.0,2.0,0.0,2.0,1
54.0,63.888790700096706,28.0,2.0,9.0,2.0,0
35.0,84.83692150460226,25.0,0.0,7.0,2.0,0
41.0,28.35005831884794,61.0,0.0,4.0,3.0,0
31.0,65.61982969540342,105.0,2.0,3.0,2.0,0
51.0,61.32299299660132,31.0,2.0,7.0,1.0,1
29.0,45.72024894255558,54.0,1.0,7.0,2.0,1
39.0,61.63891387494087,67.0,0.0,7.0,3.0,0
23.0,52.09947216385227,97.0,2.0,2.0,2.0,1
53.0,56.90461273312253,51.0,0.0,7.0,3.0,1
62.0,60.208248965053734,58.0,2.0,0.0,3.0,0
53.0,64.70163942882587,34.0,2.0,3.0,1.0,0
39.0,51.30217499240606,59.0,2.0,4.0,2.0,0
31.0,76.66004081919303,21.0,2.0,5.0,3.0,0
33.0,46.76412012657322,56.0,1.0,4.0,2.0,1
53.0,78.25636431032203,37.0,2.0,4.0,3.0,0
42.0,33.08234107336372,64.0,1.0,4.0,1.0,1
49.0,35.22410712981099,113.0,1.0,8.0,1.0,0
50.0,36.10234601966263,19.0,2.0,9.0,2.0,1
62.0,64.35291172588525,101.0,0.0,9.0,2.0,0
53.0,37.91807721039192,119.0,0.0,2.0,2.0,0
37.0,72.3518804090532,85.0,2.0,1.0,2.0,0
35.0,42.10289433690707,78.0,2.0,9.0,2.0,1
55.0,55.98928547372568,74.0,2.0,1.0,3.0,1
20.0,59.60131288155103,53.0,0.0,7.0,2.0,0
40.0,34.76383515351017,71.0,0.0,4.0,3.0,0
49.0,29.13839844845442,93.0,2.0,4.0,3.0,0
62.0,54.24324800051269,63.0,0.0,5.0,3.0,1
33.0,45.841375546513035,104.0,1.0,8.0,2.0,0
22.0,57.476735118263065,62.0,0.0,6.0,1.0,0
21.0,29.81512881043041,72.0,0.0,4.0,1.0,0
38.0,44.64864248141325,103.0,2.0,4.0,2.0,0
57.0,47.272435376121464,77.0,1.0,9.0,2.0,0
68.0,13.437953953391109,110.0,2.0,8.0,2.0,1
31.0,64.9318590643575,19.0,0.0,8.0,3.0,1
56.0,38.63837232325862,75.0,1.0,1.0,1.0,1
48.0,72.48742012508885,2.0,2.0,6.0,1.0,0
31.0,39.60753923128786,113.0,0.0,9.0,1.0,0
23.0,42.18009896010573,6.0,1.0,0.0,1.0,1
29.0,31.37131822159283,29.0,2.0,3.0,3.0,0
33.0,67.19919096632893,41.0,1.0,1.0,2.0,0
34.0,56.81242774265297,51.0,0.0,9.0,3.0,0
62.0,71.00203566698761,5.0,2.0,8.0,2.0,0
40.0,46.88976509842481,41.0,0.0,5.0,2.0,0
31.0,49.374263798253814,62.0,1.0,3.0,1.0,1
24.0,24.769801523445064,30.0,0.0,2.0,1.0,1
63.0,40.639334346957355,103.0,1.0,3.0,2.0,0
49.0,52.55747982150934,62.0,2.0,1.0,2.0,0
32.0,55.80801256199609,100.0,0.0,4.0,1.0,0
61.0,77.359062099579,27.0,2.0,8.0,1.0,0
34.0,22.2357926563662,50.0,2.0,5.0,1.0,1
58.0,53.44182126205817,82.0,2.0,1.0,1.0,0
64.0,44.35644085854041,52.0,2.0,5.0,1.0,0
61.0,51.13255389857423,49.0,0.0,8.0,3.0,0
51.0,51.54074376965341,62.0,0.0,3.0,3.0,1
22.0,47.13223156624649,100.0,2.0,0.0,3.0,0
62.0,33.003381227998105,60.0,2.0,1.0,1.0,0
44.0,30.218342142407526,118.0,1.0,4.0,2.0,0
69.0,46.0263232280526,80.0,2.0,9.0,2.0,0
40.0,28.690737544775644,54.0,1.0,6.0,1.0,0
57.0,48.306435812976744,119.0,1.0,7.0,3.0,1
31.0,46.199458367916144,5.0,2.0,2.0,2.0,0
32.0,13.249470474352002,9.0,0.0,8.0,1.0,0
60.0,79.00419614258797,34.0,1.0,1.0,3.0,1
50.0,51.15886499218879,98.0,0.0,3.0,3.0,0
48.0,13.439147897381915,36.0,2.0,3.0,3.0,1
52.0,53.70699398313281,95.0,2.0,5.0,3.0,1
34.0,46.94916020972706,116.0,2.0,9.0,3.0,0
45.0,30.23351465418994,20.0,2.0,5.0,3.0,1
36.0,54.63954411161389,81.0,1.0,2.0,3.0,0
63.0,35.86769217215598,84.0,1.0,8.0,3.0,0
40.0,52.89548943248671,92.0,0.0,4.0,3.0,1
49.0,39.47735489916244,85.0,0.0,1.0,3.0,1
57.0,36.41631323780021,83.0,1.0,5.0,1.0,0
30.0,49.76699227946872,63.0,2.0,2.0,2.0,0
37.0,25.66860532744298,67.0,0.0,7.0,1.0,0
52.0,48.76194161584825,30.0,1.0,2.0,2.0,1
22.0,59.85880667019485,69.0,0.0,4.0,1.0,1
26.0,69.05916186103312,106.0,1.0,3.0,2.0,0
46.0,66.32852320991213,70.0,2.0,3.0,2.0,0
23.0,70.2999577378299,3.0,1.0,1.0,2.0,1
42.0,43.17928960655576,49.0,0.0,7.0,1.0,0
48.0,34.63046372742784,42.0,1.0,2.0,2.0,0
39.0,62.230345424053084,24.0,0.0,3.0,3.0,0
19.0,42.24659988517645,44.0,0.0,5.0,2.0,0
62.0,50.09393420390333,1.0,0.0,8.0,1.0,1
22.0,61.203005162530715,114.0,2.0,3.0,1.0,1
44.0,80.31646655580778,115.0,2.0,2.0,3.0,0
42.0,57.932007651770725,54.0,1.0,4.0,2.0,1
25.0,53.07654473675978,52.0,1.0,8.0,1.0,0
18.0,33.18333674014448,36.0,0.0,0.0,2.0,1
37.0,67.5403313533804,79.0,2.0,4.0,3.0,0
61.0,56.1296429118216,105.0,1.0,3.0,3.0,1
40.0,44.79287044753355,38.0,1.0,4.0,1.0,0
49.0,43.243724687908575,44.0,2.0,6.0,2.0,0
28.0,43.89706068589985,82.0,0.0,6.0,3.0,1
56.0,50.65947804167365,87.0,1.0,6.0,3.0,0
64.0,28.114894902947935,47.0,0.0,0.0,1.0,1
41.0,68.27034207079465,29.0,2.0,8.0,3.0,0
28.0,65.52010095958182,51.0,2.0,6.0,1.0,0
46.0,47.487674726893125,41.0,1.0,3.0,3.0,1
43.0,43.93025775694762,86.0,1.0,3.0,3.0,0
33.0,49.652334428227086,64.0,2.0,1.0,1.0,0
52.0,52.19842738379809,88.0,0.0,5.0,1.0,0
37.0,45.498549558718736,109.0,0.0,9.0,2.0,0
63.0,64.98627589974345,48.0,2.0,2.0,3.0,0
20.0,28.63837743487151,77.0,1.0,0.0,2.0,0
18.0,39.32095745097895,97.0,2.0,4.0,2.0,0
64.0,61.62862987796089,114.0,1.0,5.0,1.0,0
18.0,54.86414813718305,22.0,0.0,4.0,3.0,1
34.0,39.806881243874344,99.0,1.0,4.0,1.0,0
19.0,56.00702700045545,17.0,0.0,9.0,3.0,0
46.0,38.10559332370359,86.0,2.0,7.0,1.0,0
37.0,45.348262538311616,5.0,1.0,9.0,3.0,0
23.0,65.6557841831368,61.0,0.0,0.0,2.0,0
25.0,63.99625365597771,89.0,1.0,7.0,3.0,0
46.0,54.32355136645886,6.0,0.0,6.0,3.0,1
65.0,34.232764441201,53.0,0.0,0.0,1.0,1
68.0,44.33517274857846,81.0,2.0,8.0,3.0,0
50.0,51.446984642140606,95.0,2.0,3.0,3.0,0
20.0,71.831320820979,17.0,1.0,6.0,3.0,0
52.0,23.264458495359417,59.0,0.0,2.0,3.0,0
22.0,36.91783929650211,97.0,2.0,7.0,2.0,1
44.0,66.92905088183264,39.0,1.0,3.0,1.0,1
61.0,70.40250616690994,54.0,2.0,1.0,3.0,0
29.0,48.95429394083299,48.0,1.0,1.0,1.0,1
37.0,73.07601111834866,37.0,2.0,7.0,2.0,1
62.0,38.999432683678556,48.0,2.0,7.0,2.0,0
37.0,27.36140893904571,68.0,0.0,0.0,3.0,0
26.0,61.853454135186915,107.0,0.0,5.0,1.0,1
56.0,69.42057364418291,78.0,2.0,8.0,1.0,0
21.0,69.17043787973192,77.0,0.0,8.0,1.0,1
68.0,37.04833090681132,27.0,2.0,1.0,2.0,0
36.0,52.99069794228502,88.0,1.0,7.0,2.0,0
55.0,62.59727070440065,27.0,2.0,7.0,3.0,0
44.0,54.514665698475426,72.0,2.0,3.0,1.0,0
62.0,71.69535063719215,117.0,1.0,3.0,1.0,0
60.0,43.924312141980856,63.0,1.0,4.0,2.0,1
30.0,48.94076284517736,52.0,0.0,9.0,3.0,1
30.0,53.54285692258246,47.0,1.0,6.0,3.0,1
39.0,62.48831208854302,114.0,0.0,0.0,3.0,0
45.0,47.08310403197296,103.0,2.0,8.0,2.0,0
69.0,63.911512159001134,21.0,1.0,2.0,1.0,0
64.0,74.0693706208242,115.0,2.0,3.0,3.0,0
62.0,42.228932713974935,57.0,0.0,6.0,3.0,0
39.0,47.53010930435145,105.0,1.0,4.0,1.0,0
60.0,64.51639387664231,75.0,0.0,4.0,3.0,0
36.0,78.91292561205614,95.0,0.0,0.0,2.0,0
25.0,59.539389280716804,91.0,1.0,1.0,3.0,0
69.0,38.20645594948678,42.0,1.0,4.0,1.0,0
25.0,52.97258404584676,110.0,0.0,1.0,2.0,1
59.0,64.40290027648237,48.0,1.0,0.0,3.0,1
43.0,37.8114714894069,27.0,0.0,9.0,1.0,0
65.0,33.82429694991038,72.0,2.0,2.0,1.0,1
68.0,44.82525475165567,33.0,2.0,0.0,1.0,0
43.0,59.894503226578884,76.0,1.0,9.0,1.0,0
40.0,29.461786312369217,35.0,1.0,7.0,3.0,0
60.0,39.6038181849264,98.0,2.0,7.0,3.0,1
30.0,54.1048982772101,16.0,0.0,7.0,2.0,0
45.0,66.35778130473224,36.0,0.0,6.0,2.0,0
26.0,54.35316114643153,66.0,0.0,6.0,1.0,0
37.0,55.620271758990356,76.0,1.0,1.0,1.0,0
36.0,65.07382578574641,91.0,0.0,8.0,2.0,0
65.0,73.95886715714468,56.0,1.0,6.0,3.0,1
56.0,72.28267830298209,17.0,1.0,4.0,3.0,1
68.0,19.379576058980334,20.0,1.0,3.0,3.0,1
29.0,51.470868687018154,85.0,2.0,7.0,1.0,1
32.0,63.68773796627131,94.0,0.0,4.0,2.0,0
48.0,75.4968009653186,106.0,1.0,5.0,2.0,0
31.0,59.614799167778514,84.0,0.0,3.0,2.0,0
28.0,37.11220553209323,8.0,2.0,1.0,3.0,0
43.0,39.09480697344632,18.0,0.0,6.0,2.0,0
59.0,39.51452358605876,18.0,2.0,1.0,2.0,1
44.0,54.612783218759134,18.0,1.0,6.0,3.0,0
28.0,42.80266922563319,2.0,1.0,6.0,1.0,1
55.0,4.33006752390321,76.0,2.0,0.0,1.0,0
51.0,32.325664791073436,96.0,1.0,9.0,3.0,0
60.0,43.33626317721307,106.0,0.0,9.0,2.0,0
36.0,29.562762651176843,72.0,0.0,2.0,1.0,0
23.0,31.797058278637973,51.0,2.0,2.0,1.0,0
63.0,80.76455945736043,10.0,0.0,5.0,1.0,0
69.0,49.87067158753405,75.0,1.0,2.0,3.0,0
55.0,44.20827935932262,14.0,1.0,8.0,1.0,0
66.0,60.01015141588056,26.0,1.0,4.0,2.0,1
59.0,67.19104133975577,47.0,0.0,5.0,3.0,0
45.0,83.60923496682629,30.0,1.0,5.0,3.0,1
18.0,75.58059527045162,56.0,0.0,7.0,1.0,0
52.0,56.52213244437507,119.0,2.0,9.0,2.0,0
57.0,27.00788149485191,42.0,1.0,2.0,3.0,1
25.0,34.96276427889516,4.0,2.0,8.0,1.0,1
69.0,43.972123299877794,103.0,0.0,6.0,2.0,1
64.0,57.59844807604099,11.0,0.0,5.0,2.0,0
24.0,51.41474781917647,24.0,2.0,0.0,3.0,0
28.0,27.904598921323263,118.0,1.0,3.0,1.0,0
56.0,25.223734584942235,86.0,1.0,4.0,2.0,0
21.0,53.885120803756095,67.0,1.0,1.0,3.0,1
42.0,51.800608255241315,37.0,2.0,0.0,3.0,0
29.0,46.85184698582735,2.0,0.0,1.0,3.0,0
43.0,57.243890810601386,12.0,2.0,7.0,3.0,0
55.0,68.70218691341891,21.0,0.0,9.0,3.0,1
63.0,54.65103404998736,69.0,1.0,5.0,2.0,0
29.0,35.875244678036054,71.0,1.0,9.0,3.0,1
60.0,78.72829453504922,64.0,0.0,1.0,1.0,0
68.0,47.355372760649914,68.0,1.0,8.0,1.0,1
54.0,50.7499644939129,43.0,2.0,7.0,2.0,0
63.0,40.19512942510555,54.0,0.0,3.0,3.0,1
41.0,33.883796770050765,105.0,1.0,9.0,3.0,0
33.0,35.10508469642406,100.0,1.0,6.0,2.0,1
30.0,31.808086293971623,62.0,1.0,2.0,3.0,0
42.0,4.85088379664127,86.0,1.0,5.0,3.0,0
69.0,47.65610411714848,93.0,0.0,2.0,1.0,0
21.0,66.53523283243645,73.0,0.0,9.0,3.0,1
28.0,35.23531349859953,90.0,1.0,2.0,2.0,0
49.0,88.39231834179087,12.0,2.0,8.0,1.0,0
66.0,70.7956671092091,112.0,2.0,5.0,2.0,0
24.0,49.72664248293918,1.0,2.0,7.0,2.0,0
63.0,33.333772674330746,72.0,2.0,3.0,3.0,0
28.0,26.043531780805644,33.0,0.0,3.0,3.0,0
45.0,48.29474487216344,64.0,0.0,7.0,1.0,0
58.0,51.021809702731986,116.0,2.0,6.0,2.0,0
40.0,46.934193288103366,115.0,0.0,4.0,2.0,0
62.0,66.03984680438964,68.0,2.0,1.0,3.0,0
40.0,72.4562314436033,14.0,1.0,5.0,2.0,0
67.0,57.09010837330285,119.0,1.0,0.0,2.0,0
45.0,57.896989598818266,93.0,2.0,6.0,2.0,0
60.0,45.26667106711556,14.0,0.0,8.0,2.0,1
64.0,49.92622887400062,9.0,2.0,4.0,2.0,0
43.0,56.17450180111025,73.0,0.0,4.0,1.0,1
42.0,45.24892755850803,26.0,1.0,6.0,2.0,0
46.0,59.91270756199174,49.0,0.0,4.0,2.0,1
36.0,34.15736427143318,111.0,2.0,9.0,1.0,0
50.0,39.016965720502604,106.0,1.0,3.0,3.0,0
53.0,34.29630355484322,17.0,1.0,0.0,3.0,0
31.0,39.97066829036801,105.0,0.0,5.0,1.0,1
31.0,45.69073662064995,68.0,1.0,8.0,1.0,0
52.0,65.43636705030985,60.0,1.0,3.0,3.0,0
47.0,50.62148272935489,110.0,0.0,9.0,2.0,0
45.0,30.735384023223727,3.0,1.0,3.0,2.0,1
34.0,28.970592991396607,93.0,2.0,4.0,1.0,1
20.0,43.760037066236094,25.0,0.0,5.0,2.0,0
33.0,62.51601544966848,21.0,0.0,2.0,1.0,1
63.0,71.0446541719196,12.0,0.0,8.0,3.0,0
47.0,26.13852504595711,54.0,0.0,0.0,2.0,1
69.0,55.585286967050884,1.0,2.0,5.0,3.0,0
46.0,43.97191307786113,1.0,0.0,5.0,2.0,0
62.0,45.13668822614726,45.0,2.0,7.0,2.0,0
32.0,34.0363718163571,46.0,0.0,4.0,2.0,1
63.0,46.69905128820634,48.0,0.0,8.0,1.0,1
42.0,33.362308101695575,7.0,1.0,8.0,3.0,1
68.0,46.0122361477347,10.0,1.0,1.0,1.0,0
55.0,67.22386763876811,15.0,2.0,4.0,1.0,0
59.0,59.46856279984051,40.0,1.0,6.0,3.0,0
64.0,78.70627416033469,11.0,0.0,1.0,3.0,1
69.0,57.895358445529965,56.0,2.0,6.0,1.0,1
55.0,52.61777104245212,46.0,1.0,8.0,1.0,0
40.0,58.293434112685766,45.0,0.0,7.0,1.0,0
42.0,38.3630274587704,87.0,1.0,9.0,3.0,1
59.0,18.709574768588833,13.0,1.0,8.0,1.0,0
24.0,61.942567271961074,27.0,1.0,3.0,3.0,0
39.0,23.07006372894399,105.0,1.0,7.0,1.0,0
34.0,66.82401582946373,81.0,0.0,8.0,3.0,0
35.0,61.26220615012724,50.0,1.0,9.0,1.0,1
66.0,37.2571828143434,61.0,2.0,1.0,2.0,1
58.0,43.45865505316607,115.0,2.0,9.0,2.0,0
27.0,49.82692090813799,13.0,1.0,2.0,3.0,0
27.0,36.167430238694934,12.0,2.0,0.0,3.0,0
24.0,58.10780284023456,29.0,1.0,0.0,2.0,1
65.0,59.43004672373289,85.0,0.0,9.0,3.0,0
67.0,28.35557839779894,84.0,0.0,5.0,3.0,0
55.0,37.653364893267295,20.0,2.0,0.0,2.0,1
44.0,49.447897310404585,31.0,2.0,4.0,1.0,1
69.0,67.10870496455586,8.0,1.0,5.0,3.0,1
50.0,59.78427493472043,24.0,1.0,8.0,3.0,1
18.0,15.036225477110193,75.0,1.0,5.0,1.0,0
61.0,45.62008733426259,39.0,0.0,3.0,1.0,1
51.0,57.09010425505165,33.0,1.0,0.0,3.0,0
21.0,38.00060273820568,42.0,0.0,5.0,3.0,0
34.0,36.8388146690226,15.0,2.0,6.0,1.0,0
21.0,38.79567975517546,68.0,0.0,4.0,3.0,0
60.0,45.38034312363324,65.0,2.0,5.0,1.0,0
43.0,35.31359868985369,32.0,0.0,9.0,1.0,1
21.0,59.898955545910795,11.0,0.0,7.0,3.0,0
18.0,37.08947796332015,94.0,1.0,0.0,3.0,1
24.0,34.45761887027125,37.0,2.0,7.0,1.0,0
47.0,44.0196214995661,19.0,0.0,1.0,3.0,0
67.0,72.18374831071374,51.0,0.0,1.0,1.0,0
26.0,57.87919802736174,100.0,2.0,7.0,2.0,1
52.0,58.832957516761056,34.0,0.0,1.0,2.0,0
25.0,54.29376906951164,71.0,2.0,7.0,1.0,1
41.0,35.79528583200531,60.0,2.0,4.0,1.0,1
36.0,40.39901324599215,109.0,2.0,8.0,3.0,1
53.0,37.850061034199214,84.0,0.0,8.0,1.0,0
67.0,66.37340002827943,53.0,0.0,7.0,1.0,0
69.0,54.430050969241655,12.0,1.0,8.0,3.0,1
60.0,24.990414459569433,62.0,2.0,6.0,3.0,0
44.0,71.78979617577039,96.0,0.0,7.0,2.0,0
49.0,45.02072853333111,66.0,0.0,5.0,1.0,0
31.0,59.80067021780332,86.0,2.0,8.0,1.0,1
35.0,65.78506910069626,105.0,2.0,1.0,2.0,0
45.0,11.568969748147943,48.0,2.0,2.0,1.0,0
46.0,56.818965609199175,40.0,1.0,1.0,3.0,0
33.0,46.2113590243595,24.0,1.0,5.0,1.0,1
52.0,13.671620040774833,50.0,1.0,2.0,3.0,0
64.0,33.012093612114455,95.0,2.0,0.0,1.0,0
48.0,43.18087187547603,68.0,0.0,3.0,2.0,0
21.0,62.684770651506696,88.0,2.0,4.0,3.0,0
54.0,47.356430749819594,43.0,0.0,3.0,3.0,0
34.0,52.221819715086546,17.0,1.0,5.0,2.0,0
56.0,44.65807455740268,104.0,1.0,2.0,3.0,0
65.0,66.31856411458733,83.0,1.0,9.0,2.0,0
63.0,57.81546734921299,104.0,0.0,5.0,1.0,0
43.0,52.44283222676001,102.0,0.0,9.0,2.0,1
65.0,32.853004982056135,55.0,2.0,0.0,1.0,0
56.0,51.797591226965665,34.0,2.0,5.0,3.0,0
58.0,91.72807708068868,111.0,2.0,7.0,3.0,0
21.0,61.92900929748971,97.0,1.0,9.0,2.0,0
47.0,38.90985824551272,70.0,2.0,7.0,1.0,1
47.0,77.78689835320095,60.0,1.0,0.0,2.0,1
39.0,38.249095678140705,51.0,0.0,6.0,3.0,0
28.0,60.71456061066526,100.0,1.0,9.0,3.0,1
19.0,49.30700253873103,77.0,1.0,9.0,1.0,1
61.0,52.73193629468338,111.0,1.0,3.0,1.0,0
29.0,53.28244577239659,73.0,0.0,5.0,3.0,0
47.0,46.28647360382607,35.0,0.0,5.0,3.0,0
53.0,44.15990438492512,34.0,2.0,4.0,1.0,1
35.0,30.247488731552547,16.0,2.0,9.0,2.0,0
43.0,33.12471454684196,82.0,2.0,8.0,2.0,0
24.0,55.009455489173256,18.0,0.0,9.0,1.0,1
18.0,39.75928525769876,38.0,0.0,7.0,1.0,0
43.0,36.34985167317644,114.0,0.0,5.0,1.0,0
40.0,92.40985850882029,43.0,0.0,3.0,3.0,0
43.0,87.34018137911858,32.0,0.0,3.0,2.0,0
62.0,58.71236141969422,7.0,1.0,8.0,1.0,0
23.0,60.82267607133233,87.0,2.0,3.0,2.0,0
23.0,37.813750384052426,87.0,1.0,6.0,3.0,0
61.0,32.221385920931255,46.0,2.0,5.0,3.0,1
25.0,44.894962608592884,61.0,1.0,1.0,1.0,0
41.0,50.00444831411824,18.0,0.0,4.0,1.0,0
39.0,60.696163393044294,71.0,2.0,2.0,1.0,0
36.0,22.544952484002366,106.0,1.0,8.0,1.0,1
54.0,82.20870751843245,40.0,2.0,9.0,2.0,1
35.0,53.72037075028301,88.0,0.0,0.0,1.0,0
48.0,26.739549491771864,78.0,0.0,9.0,2.0,0
54.0,52.362121930232895,50.0,2.0,3.0,3.0,1
47.0,36.46323705359412,5.0,2.0,3.0,3.0,0
59.0,35.4118985488512,110.0,0.0,8.0,2.0,0
50.0,34.06397169238295,54.0,0.0,0.0,2.0,0
27.0,46.15271057271252,86.0,0.0,1.0,1.0,1
54.0,81.54073536131267,58.0,1.0,0.0,1.0,1
29.0,51.389980079661605,22.0,2.0,0.0,1.0,0
